"StartDate","EndDate","Status","IPAddress","Progress","Duration","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","LOIYES","RESID","AGE18","CANBIKE","ROUND_TCIRC","ROUND_ROUND","ROUND_MINIR","ROUND_UTURN","ROUND_DK","ROUND_DO_TCIRC","ROUND_DO_ROUND","ROUND_DO_MINIR","ROUND_DO_UTURN","ROUND_DO_DK","MODEUSE1_WALK","MODEUSE1_BIKE","MODEUSE1_DRIV","MODEUSE1_PASS","MODEUSE1_TRAN","MODEUSE2_WALK","MODEUSE2_BIKE","MODEUSE2_DRIV","MODEUSE2_PASS","MODEUSE2_TRAN","MODEROUND_WALK","MODEROUND_BIKE","MODEROUND_DRIV","MODEROUTE_WALK","MODEROUTE_BIKE","MODEROUTE_DRIV","ROUNDMODE","E02","E02_DO_1","E02_DO_2","E08","E08_DO_1","E08_DO_2","E11","E11_DO_1","E11_DO_2","E12","E12_DO_1","E12_DO_2","E17","E17_DO_1","E17_DO_2","E20","E20_DO_1","E20_DO_2","E01","E01_DO_1","E01_DO_2","E03","E03_DO_1","E03_DO_2","E10","E10_DO_1","E10_DO_2","E13","E13_DO_1","E13_DO_2","E14","E14_DO_1","E14_DO_2","E18","E18_DO_1","E18_DO_2","E04","E04_DO_1","E04_DO_2","E07","E07_DO_1","E07_DO_2","E09","E09_DO_1","E09_DO_2","E16","E16_DO_1","E16_DO_2","E19","E19_DO_1","E19_DO_2","E22","E22_DO_1","E22_DO_2","SUPCOMFALL","SUPCOMF_ENTR","SUPCOMF_CIRC","SUPCOMF_EXIT","SUPCOMF_SIDE","SUPCOMF_CROS","SUPTH1","LPOSTH","DRCOMFALL","DRCOMF_ENTR","DRCOMF_CIRC","DRCOMF_EXIT","DRBIKEPOS","CRASH_HIT","CRASH_NHIT","CRASH_NO","CRLOC_ENTR","CRLOC_CIRCENTR","CRLOC_CIRCEXIT","CRLOC_EXIT","CRLOC_SIDE","CRLOC_CROS","CRLOC_OTHR","CRLOC_TEXT","CRCOMM","BTRANS","BREC","BMORE","BWHYY_EXER","BWHYY_OUTS","BWHYY_ENVR","BWHYY_COST","BWHYY_PARK","BWHYY_FAST","BWHYY_OTHR","BWHYY_TEXT","BWHYY_DO_EXER","BWHYY_DO_OUTS","BWHYY_DO_ENVR","BWHYY_DO_COST","BWHYY_DO_PARK","BWHYY_DO_FAST","BWHYY_DO_OTHR","BWHYN_SAFC","BWHYN_SAFT","BWHYN_NOBI","BWHYN_VEHI","BWHYN_WEAT","BWHYN_DIST","BWHYN_BFEW","BWHYN_CARY","BWHYN_OMOD","BWHYN_OTHR","BWHYN_TEXT","BWHYN_DO_SAFC","BWHYN_DO_SAFT","BWHYN_DO_NOBI","BWHYN_DO_VEHI","BWHYN_DO_WEAT","BWHYN_DO_DIST","BWHYN_DO_BFEW","BWHYN_DO_CARY","BWHYN_DO_OMOD","BWHYN_DO_OTHR","BC_TRAIL","BC_RESID1","BC_RESID2","BC_MAJOR1","BC_MAJOR2","BC_MAJOR3","ATT_WALK","ATT_BIKE","ATT_DRIVE","ATT_BIKESAFE","ATT_DRIVESAFE","HELMET","SEATBELT","HLOC_CIT","HLOC_STA","HLOC_ZIP","HHINC","BIKES","CARS","ADULT","CHILD","AGE","GEND","GEND_TEXT","RACE_WHIT","RACE_HISP","RACE_ASIA","RACE_BLAC","RACE_AIAN","RACE_NHPI","RACE_SD","RACE_NA","RACE_TEXT","EDUC","STUD","WORK","COMMENTS","DRAW","EMAIL","EB1","EB2","EB3","EB1_DO_E08","EB1_DO_E20","EB1_DO_E02","EB1_DO_E17","EB1_DO_E11","EB1_DO_E12","EB2_DO_E10","EB2_DO_E03","EB2_DO_E18","EB2_DO_E13","EB2_DO_E14","EB2_DO_E01","EB3_DO_E22","EB3_DO_E19","EB3_DO_E09","EB3_DO_E16","EB3_DO_E04","EB3_DO_E07","S_DO_S20","S_DO_S21","S_DO_QDRIVE2","S_DO_S16","S_DO_S17","S_DO_SUPTH1","S_DO_S18","S_DO_DRBIKEPOS","S_DO_S19","S_DO_SUPCOMF","S_DO_S12","S_DO_S13","S_DO_SUPCOMFALL","S_DO_QSUPBIKE1","S_DO_S14","S_DO_QDRIVE1","S_DO_QSUPBIKE2","S_DO_S15","S_DO_S10","S_DO_S11","S_DO_QSUP","S_DO_S09","S_DO_LPOSTH","S_DO_DRCOMFALL","S_DO_S05","S_DO_S06","S_DO_S07","S_DO_S08","S_DO_S01","S_DO_DRCOMF","S_DO_S02","S_DO_S03","S_DO_S04","btype"
2020-08-18 17:24:53,2020-08-18 17:42:40,0,NA,100,1067,1,2020-08-18 17:42:41,"R_2vjKzJp7RAJMCpK",NA,NA,NA,NA,NA,NA,"anonymous","EN","Accept","Yes","Yes","Able_K",FALSE,TRUE,FALSE,FALSE,FALSE,1,2,4,3,5,"Almost every day","1-3 days per week","1-3 days per month","Less than once a month","Less than once a month","1-3 days per week","1-3 days per week","1-3 days per week","1-3 days per month","Almost every day","Sometimes","Sometimes","Always","Yes_AvoidAlt","Yes_AvoidAlt","No","Yes_SomeLess","1","Right","Left","1","Left","Right","1","Right","Left","2","Left","Right","1","Right","Left","2","Left","Right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Somewhat uncomfortable","Very uncomfortable","Very uncomfortable","Very uncomfortable","Very comfortable","Very comfortable","SideCrossWalk","Right","Somewhat comfortable","Somewhat comfortable","Somewhat comfortable","Somewhat comfortable","NotInLane",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,"In the last week","In the last week","Somewhat agree",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,3,2,5,6,1,4,7,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,5,8,7,1,6,4,3,2,9,10,"Very comfortable","Somewhat comfortable","Very comfortable","Very uncomfortable","Somewhat comfortable","Very comfortable","Somewhat disagree","Strongly agree","Strongly agree","Somewhat agree","Somewhat agree",40,100,NA,"KS","66502","015_024","2","0","1","0","25_34","Female",NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"MastUp","No","Yes",NA,"Yes",NA,TRUE,FALSE,FALSE,2,6,5,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,6,FALSE,11,FALSE,5,FALSE,FALSE,4,3,FALSE,8,FALSE,FALSE,FALSE,FALSE,1,FALSE,7,9,FALSE,FALSE,TRUE,FALSE,FALSE,10,FALSE,FALSE,FALSE,"Interested but concerned"
2020-08-18 17:29:45,2020-08-18 17:45:55,0,NA,100,969,1,2020-08-18 17:45:55,"R_21yXJTmUWF9JJlz",NA,NA,NA,NA,NA,NA,"anonymous","EN","Accept","Yes","Yes","Able_K",TRUE,TRUE,TRUE,FALSE,FALSE,1,2,3,4,5,"1-3 days per week","1-3 days per week","1-3 days per week","Less than once a month","Less than once a month","Almost every day","1-3 days per week","Almost every day","1-3 days per month","4-6 days per week","Never","Never","Sometimes","No","Yes_AvoidAlt","No","Yes_SomeLess",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Left","Right","2","Left","Right","1","Right","Left","2","Right","Left","1","Left","Right","1","Left","Right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Somewhat uncomfortable","Somewhat comfortable","Somewhat uncomfortable","Somewhat comfortable","Somewhat uncomfortable","Somewhat comfortable","TravelLane","Right","Very comfortable","Very comfortable","Somewhat comfortable","Somewhat comfortable","NotInLane",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,"In the last month","In the last week","Strongly agree",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,6,1,5,2,3,4,7,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"No showers at work",6,3,1,2,8,7,5,9,4,10,"Very comfortable","Somewhat comfortable","Very comfortable","Very uncomfortable","Somewhat uncomfortable","Very comfortable","Strongly agree","Strongly agree","Somewhat disagree","Somewhat agree","Somewhat agree",90,100,NA,"CO","80021","050_074","4","2","2","2","35_44","Female",NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"MastUp","No","Yes",NA,"Yes",NA,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,6,1,5,3,4,2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,6,FALSE,11,FALSE,5,FALSE,FALSE,4,3,FALSE,8,FALSE,TRUE,FALSE,FALSE,1,FALSE,7,9,FALSE,FALSE,FALSE,FALSE,FALSE,10,FALSE,FALSE,FALSE,"Interested but concerned"
2020-08-18 18:39:33,2020-08-18 18:49:20,0,NA,100,586,1,2020-08-18 18:49:20,"R_2dDX1XzyGQxj0VL",NA,NA,NA,NA,NA,NA,"anonymous","EN","Accept","Yes","Yes","Able_K",FALSE,TRUE,FALSE,FALSE,FALSE,1,3,4,2,5,"Almost every day","1-3 days per week","4-6 days per week","1-3 days per week","1-3 days per month","Almost every day","1-3 days per week","Almost every day","1-3 days per week","1-3 days per month","Sometimes","Sometimes","Sometimes","Yes_AvoidAlt","No","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Right","Left","1","Left","Right","2","Right","Left","2","Left","Right","2","Left","Right","1","Left","Right","Somewhat comfortable","Very comfortable","Somewhat comfortable","Very comfortable","Very uncomfortable","Somewhat comfortable","TravelLane","Right","Very comfortable","Very comfortable","Very comfortable","Somewhat comfortable","Right",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,"In the last week","In the last week","Strongly agree",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,2,3,1,6,5,4,7,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,7,8,6,2,4,5,1,9,3,10,"Very comfortable","Very comfortable","Very comfortable","Very uncomfortable","Somewhat comfortable","Very comfortable","Strongly agree","Strongly agree","Strongly agree","Somewhat agree","Somewhat disagree",100,100,NA,"CO","80020","NA","5+","3","2","2","45_54","Male",NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"MastUp","No","Yes",NA,"No",NA,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,2,5,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,6,FALSE,11,FALSE,5,FALSE,FALSE,4,3,FALSE,8,FALSE,FALSE,FALSE,TRUE,1,FALSE,7,9,FALSE,FALSE,FALSE,FALSE,FALSE,10,FALSE,FALSE,FALSE,"Interested but concerned"
2020-08-18 20:56:57,2020-08-18 21:15:15,0,NA,100,1097,1,2020-08-18 21:15:15,"R_1gcr4Hy75Le6zwS",NA,NA,NA,NA,NA,NA,"anonymous","EN","Accept","Yes","Yes","Able_K",FALSE,TRUE,FALSE,FALSE,FALSE,4,3,1,2,5,"4-6 days per week","Almost every day","Almost every day","1-3 days per month","Never","4-6 days per week","4-6 days per week","4-6 days per week","1-3 days per month","Never","Never","Sometimes","Often","No","No","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Left","Right","1","Left","Right","2","Left","Right","1","Right","Left","1","Left","Right","2","Left","Right","Very comfortable","Very comfortable","Very comfortable","Very comfortable","Somewhat uncomfortable","Somewhat uncomfortable","TravelLane","Center","Very comfortable","Very comfortable","Very comfortable","Very comfortable","Center",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,"In the last week","In the last week","Strongly agree",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"400 to 500 miles per month for mental health",1,3,4,5,2,6,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,4,3,6,1,5,7,9,8,10,"Very comfortable","Very comfortable","Somewhat comfortable","Very comfortable","Very comfortable","Very comfortable","Strongly agree","Strongly agree","Strongly agree","Somewhat agree","Strongly disagree",100,100,NA,"MI","48176","150_999","5+","2","1","2","45_54","Male",NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"MastUp","No","Yes",NA,"Yes",NA,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,2,3,6,FALSE,FALSE,FALSE,FALSE,FALSE,6,FALSE,11,TRUE,5,FALSE,FALSE,4,3,FALSE,8,FALSE,FALSE,FALSE,FALSE,1,FALSE,7,9,FALSE,FALSE,FALSE,FALSE,FALSE,10,FALSE,FALSE,FALSE,"Strong and fearless"
2020-08-19 08:25:11,2020-08-19 08:41:08,0,NA,100,957,1,2020-08-19 08:41:09,"R_2VqkOCMONgiNkFJ",NA,NA,NA,NA,NA,NA,"anonymous","EN","Accept","Yes","Yes","Able_K",FALSE,TRUE,FALSE,FALSE,FALSE,4,1,2,3,5,"4-6 days per week","4-6 days per week","Never","Never","Less than once a month","1-3 days per week","4-6 days per week","Less than once a month","Less than once a month","1-3 days per week","Never","Sometimes","Sometimes","Yes_AvoidAlt","No","No","No","2","Right","Left","1","Right","Left","2","Right","Left","1","Right","Left","1","Right","Left","2","Left","Right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Somewhat uncomfortable","Very comfortable","Very uncomfortable","Very comfortable","Somewhat uncomfortable","Somewhat uncomfortable","AvoidRoute","Center","Somewhat uncomfortable","Very comfortable","Somewhat comfortable","Very comfortable","Center",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,"In the last week","In the last week","Strongly agree",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,3,1,5,4,2,6,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"I have other things to do :(",4,9,1,2,3,7,8,6,5,10,"Very comfortable","Very comfortable","Very comfortable","Somewhat uncomfortable","Somewhat comfortable","Somewhat uncomfortable","Somewhat agree","Strongly agree","Somewhat disagree","Somewhat agree","Somewhat agree",100,100,NA,"MD","21201","100_149","3","0","1","0","35_44","Male",NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BachAs","No","Yes",NA,"Yes",NA,TRUE,FALSE,FALSE,2,3,6,4,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,6,FALSE,12,FALSE,5,FALSE,FALSE,4,3,FALSE,8,FALSE,FALSE,FALSE,FALSE,1,FALSE,7,10,FALSE,FALSE,FALSE,FALSE,FALSE,11,FALSE,FALSE,FALSE,"Interested but concerned"
2020-08-19 11:04:40,2020-08-19 11:20:49,0,NA,100,968,1,2020-08-19 11:20:49,"R_XSxpQqvLnVkGuop",NA,NA,NA,NA,NA,NA,"anonymous","EN","Accept","Yes","Yes","Able_K",FALSE,TRUE,FALSE,FALSE,FALSE,2,1,3,4,5,"Almost every day","Almost every day","Less than once a month","Less than once a month","Less than once a month","Almost every day","Almost every day","Less than once a month","Less than once a month","Less than once a month","Sometimes","Sometimes","Sometimes","No","Yes_AvoidAlt","No","No","2","Right","Left","1","Left","Right","1","Right","Left","2","Left","Right","1","Right","Left","2","Right","Left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Very uncomfortable","Very comfortable","Very comfortable","Very comfortable","Somewhat comfortable","Somewhat comfortable","TravelLane","Center","Very uncomfortable","Somewhat uncomfortable","Somewhat uncomfortable","Somewhat uncomfortable","NotInLane",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,"In the last week","In the last month","Strongly agree",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,6,3,2,1,4,5,7,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,6,4,8,1,9,5,2,3,7,10,"Very comfortable","Somewhat comfortable","Somewhat comfortable","Very uncomfortable","Somewhat uncomfortable","Very comfortable","Strongly agree","Strongly agree","Somewhat disagree","Strongly agree","Somewhat disagree",90,100,NA,"MA","02139","075_099","2","0","2","0","25_34","Male",NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"MastUp","No","Yes",NA,"Yes",NA,TRUE,FALSE,FALSE,1,4,6,5,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,6,FALSE,12,FALSE,5,TRUE,FALSE,4,3,FALSE,8,FALSE,FALSE,FALSE,FALSE,1,FALSE,7,10,FALSE,FALSE,FALSE,FALSE,FALSE,11,FALSE,FALSE,FALSE,"Interested but concerned"
2020-08-19 11:02:04,2020-08-19 11:29:30,0,NA,100,1645,1,2020-08-19 11:29:30,"R_3iUp95gedJH0Om1",NA,NA,NA,NA,NA,NA,"anonymous","EN","Accept","Yes","Yes","Able_K",FALSE,TRUE,FALSE,FALSE,FALSE,1,4,3,2,5,"4-6 days per week","Almost every day","1-3 days per week","Less than once a month","1-3 days per month","4-6 days per week","Almost every day","4-6 days per week","1-3 days per month","1-3 days per month","Sometimes","Often","Always","No","No","Yes_Prefer","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Left","Right","2","Right","Left","2","Left","Right","1","Right","Left","2","Right","Left","1","Right","Left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Somewhat uncomfortable","Somewhat comfortable","Somewhat comfortable","Very comfortable","Very comfortable","Somewhat uncomfortable","TravelLane","Center","Very comfortable","Very comfortable","Very comfortable","Very comfortable","Center",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,"In the last week","In the last week","Strongly agree",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,6,2,4,5,3,1,7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,2,7,6,1,4,8,5,3,9,10,"Very comfortable","Very comfortable","Very comfortable","Somewhat uncomfortable","Somewhat comfortable","Very comfortable","Strongly agree","Strongly agree","Somewhat agree","Somewhat agree","Somewhat disagree",70,100,NA,"IN","46205","050_074","5+","1","0","2","45_54","Male",NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"MastUp","No","Yes",NA,"Yes",NA,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,2,3,5,4,1,6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,6,FALSE,11,FALSE,5,FALSE,FALSE,4,3,FALSE,8,FALSE,FALSE,FALSE,FALSE,1,FALSE,7,9,FALSE,FALSE,FALSE,FALSE,TRUE,10,FALSE,FALSE,FALSE,"Interested but concerned"
2020-08-19 13:39:13,2020-08-19 13:54:42,0,NA,100,928,1,2020-08-19 13:54:42,"R_26lpHSSPSzOhaIa",NA,NA,NA,NA,NA,NA,"anonymous","EN","Accept","Yes","Yes","Able_K",TRUE,TRUE,FALSE,FALSE,FALSE,1,4,3,2,5,"1-3 days per month","4-6 days per week","4-6 days per week","Less than once a month","Less than once a month","1-3 days per month","4-6 days per week","4-6 days per week","Less than once a month","Less than once a month","Never","Often","Often","No","No","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Right","Left","1","Left","Right","1","Left","Right","1","Left","Right","2","Left","Right","1","Left","Right","Very comfortable","Very comfortable","Very comfortable","Somewhat uncomfortable","Somewhat uncomfortable","Somewhat uncomfortable","TravelLane","Center","Very comfortable","Very comfortable","Very comfortable","Very comfortable","Center",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,"In the last week","In the last week","Somewhat agree",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,3,2,1,6,4,5,7,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,8,2,6,4,3,9,7,5,1,10,"Very comfortable","Very comfortable","Very comfortable","Very comfortable","Very comfortable","Very comfortable","Strongly agree","Strongly agree","Strongly agree","Somewhat agree","Somewhat agree",100,100,NA,"MD","21044","075_099","5+","2","1","0","65_74","Male",NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"MastUp","No","Yes",NA,"Yes",NA,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,5,1,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,6,FALSE,11,FALSE,5,FALSE,FALSE,4,3,FALSE,8,FALSE,FALSE,FALSE,FALSE,1,FALSE,7,9,FALSE,FALSE,FALSE,FALSE,FALSE,10,TRUE,FALSE,FALSE,"Strong and fearless"
2020-08-19 17:04:04,2020-08-19 17:26:01,0,NA,100,1317,1,2020-08-19 17:26:02,"R_3JL9uXghdXqctf9",NA,NA,NA,NA,NA,NA,"anonymous","EN","Accept","Yes","Yes","Able_K",FALSE,TRUE,FALSE,FALSE,FALSE,1,2,4,3,5,"Less than once a month","Less than once a month","1-3 days per month","1-3 days per month","Never","Less than once a month","1-3 days per month","1-3 days per month","Less than once a month","Never","Sometimes","Sometimes","Sometimes","No","Yes_AvoidAlt","Yes_Prefer","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Right","Left","2","Right","Left","2","Left","Right","1","Left","Right","2","Left","Right","1","Left","Right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Somewhat comfortable","Very comfortable","Very comfortable","Somewhat uncomfortable","Very comfortable","Somewhat comfortable","SideCrossWalk","Center","Very comfortable","Very comfortable","Very comfortable","Very comfortable","Center",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,"Never","In the last week","Somewhat agree",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,3,6,1,2,4,5,7,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,2,6,1,5,8,7,3,9,4,10,"Very comfortable","Very comfortable","Very comfortable","Somewhat comfortable","Somewhat comfortable","Very comfortable","Strongly agree","Strongly agree","Strongly agree","Somewhat agree","Somewhat disagree",100,100,NA,"IN","46220","100_149","5+","3","1","2","35_44","Male",NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BachAs","No","Yes",NA,"No",NA,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,3,1,5,6,4,2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,7,FALSE,12,FALSE,6,FALSE,FALSE,5,3,FALSE,9,TRUE,FALSE,FALSE,FALSE,1,FALSE,8,10,FALSE,TRUE,FALSE,FALSE,FALSE,11,FALSE,FALSE,FALSE,"Interested but concerned"
2020-08-19 17:37:38,2020-08-19 18:02:19,0,NA,100,1481,1,2020-08-19 18:02:20,"R_3HByflatikYvSBl",NA,NA,NA,NA,NA,NA,"anonymous","EN","Accept","Yes","Yes","Able_K",FALSE,TRUE,FALSE,FALSE,FALSE,2,4,1,3,5,"1-3 days per week","1-3 days per week","1-3 days per week","1-3 days per week","Never","1-3 days per week","1-3 days per week","Almost every day","1-3 days per week","Never","Sometimes","Sometimes","Sometimes","No","Yes_Prefer","Yes_Prefer","Yes_SomeMore","1","Right","Left","2","Left","Right","1","Left","Right","2","Left","Right","1","Left","Right","1","Right","Left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Somewhat uncomfortable","Somewhat uncomfortable","Somewhat uncomfortable","Somewhat uncomfortable","Very comfortable","Somewhat comfortable","SideCrossWalk","Left","Very comfortable","Very comfortable","Very comfortable","Very comfortable","Left",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,"In the last 5 years","In the last week","Strongly agree",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,3,6,4,2,5,1,7,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,1,9,4,8,3,2,5,7,6,10,"Very comfortable","Very comfortable","Very comfortable","Very uncomfortable","Somewhat uncomfortable","Very comfortable","Strongly agree","Strongly agree","Strongly disagree","Somewhat agree","Somewhat agree",100,100,NA,"NC","28715","100_149","5+","2","1","0","35_44","Male",NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"MastUp","No","No",NA,"Yes",NA,TRUE,FALSE,FALSE,5,2,1,3,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,6,FALSE,11,FALSE,5,FALSE,FALSE,4,3,FALSE,8,FALSE,FALSE,FALSE,FALSE,1,FALSE,7,9,FALSE,FALSE,FALSE,FALSE,FALSE,10,FALSE,TRUE,FALSE,"Interested but concerned"
